z_0,z_1,z_2,z_3,label
-18.252338,89.1369,-68.1553,0.015771624,2
-70.237595,1.2636216,-68.567635,19.98336,2
-10.244763,2.9056478,-59.961323,-9.679429,2
6.1662655,76.02984,-44.34845,-5.436897,2
61.633183,10.421237,-36.60345,49.1477,2
73.78839,27.185825,-50.363213,26.075274,2
11.202009,-4.8802323,-36.40842,46.797935,2
29.644316,67.53173,-30.499134,-9.641569,2
-79.87339,42.265133,-74.49343,21.033688,2
71.59999,19.730696,-47.313488,25.682678,2
-75.207985,64.54354,-39.804867,4.2553515,2
-60.108833,55.21907,-98.061554,15.533416,2
-30.984898,82.887726,-13.060817,3.0358157,2
-36.59959,63.413197,-100.48221,19.41472,2
-79.23598,22.05385,-74.15112,11.603187,2
27.978657,13.3784,-49.62902,-13.9051895,2
38.922016,-7.0303526,-19.673872,61.078964,2
64.31975,0.7529085,-51.50665,24.776585,2
57.483917,14.6963625,-19.672562,58.11777,2
-22.251165,31.134174,-79.870155,32.52335,2
-5.526413,32.64937,-10.2722645,62.96516,2
55.927494,15.674351,-11.0319605,65.247925,2
29.458849,58.14133,16.857262,18.902594,2
-60.379,65.11276,-7.684311,3.5070605,2
65.66245,11.177266,-47.227257,38.216755,2
39.44276,46.02002,2.4209,31.399927,2
-1.1907902,77.14079,-79.79996,9.393212,2
-74.84211,59.080734,-20.040054,12.884815,2
-3.8044739,82.1274,-78.69553,-1.8576204,2
-31.673521,83.96151,-44.884865,29.941189,2
18.190588,81.03955,-15.642171,-0.61880094,2
-25.152758,95.08459,-67.47555,-3.4675817,2
-36.24213,73.52781,2.382544,6.6814938,2
20.075542,65.604866,9.34899,37.382427,2
23.390633,56.26042,-29.635004,-6.6976166,2
16.32352,27.271276,21.591166,73.64369,2
-12.801435,71.209404,-18.024357,18.030361,2
3.310916,64.60782,-15.287409,7.8708663,2
16.606041,40.223717,-17.718678,6.0610776,2
28.53672,62.38005,-4.9171867,7.349039,2
12.476313,43.07054,-22.398708,8.771927,2
-10.7491,69.84981,-18.831413,16.93098,2
17.939634,60.812237,-34.9185,-4.9418163,2
16.991842,26.467142,21.576326,73.45116,2
-4.875516,87.9243,-53.253864,-10.398858,2
20.244516,56.466686,16.509838,50.13846,2
-18.398624,72.72613,9.760224,14.61784,2
-15.113644,83.45865,-38.618587,-3.0482464,2
-28.297312,82.64137,-42.680607,30.901316,2
-4.3948565,83.113655,-78.563545,-2.657359,2
-35.205574,83.564926,-6.724931,-0.051624212,2
-3.8587666,78.77009,-81.05722,9.86375,2
62.674717,18.623236,-32.09647,49.798923,2
42.193924,33.397778,-1.5316116,35.645798,2
30.951542,59.723892,13.328715,21.769585,2
-53.131878,68.097466,-3.343176,0.94476205,2
55.972603,15.393557,-11.07137,65.59985,2
-65.84822,70.90142,-32.75285,8.464411,2
-18.324907,29.739014,-77.57193,29.124027,2
67.12751,2.3740506,-49.276253,22.375399,2
31.788267,-8.1601,-16.290071,64.98206,2
62.248013,19.552073,-28.578304,51.92288,2
-40.478455,63.546814,-100.474754,19.328476,2
23.563528,22.277193,-57.757843,-12.864664,2
-84.433464,23.813074,-69.40438,7.896942,2
-63.9564,53.614895,-96.85229,13.9772,2
-4.9038124,81.43601,1.2281309,5.5923414,2
67.32151,9.936545,-47.2641,33.005077,2
-47.24961,78.85506,-23.065819,-1.7846525,2
48.81916,-9.98232,-60.57616,28.458628,2
-81.973854,42.261665,-71.96695,18.857784,2
31.408415,70.7141,-31.40157,-9.734018,2
73.60913,36.78733,-49.501972,22.568525,2
59.321693,4.6302047,-44.19751,44.888065,2
0.61404115,79.24655,-48.61345,-3.7063172,2
64.61007,27.991455,-36.9153,39.203064,2
-68.73825,1.4962544,-70.56087,21.575336,2
-9.699024,87.82397,-61.128174,-6.9092727,2
-68.78675,53.49574,-87.257195,14.34764,2
16.934496,66.67657,10.111169,34.689312,2
57.716644,67.3654,-51.299,-8.085404,2
5.9012556,62.580948,-20.392214,3.9554818,2
-29.508034,64.07005,-49.151245,56.67816,2
-44.15623,81.077095,-78.26451,-15.47401,2
59.95973,61.54734,-39.639885,20.417013,2
-23.490738,68.395775,-102.356895,5.820632,2
-53.46245,79.50893,-23.3025,-1.3420174,2
-80.56152,56.890274,-66.86663,-1.2022431,2
-53.084183,63.54359,-96.39771,11.570292,2
25.39546,65.97176,-50.449165,-16.83207,2
17.475883,1.0185467,14.815177,67.71649,2
-23.473022,78.61803,-68.367935,19.375523,2
17.952606,69.05787,8.137944,35.334053,2
55.527,20.331848,-9.60105,66.464,2
-44.032673,60.33561,-85.486755,2.4204135,2
-37.819183,53.97855,-76.459785,35.11293,2
-7.2953105,60.735596,9.91673,34.126385,2
18.32051,50.812904,23.433554,52.10952,2
18.78388,72.99488,-35.464703,-8.676049,2
-55.368877,10.397446,-75.86264,35.18091,2
10.975294,45.163605,-24.923182,9.690626,2
-32.95298,26.992762,-77.930786,38.204823,2
-78.66485,63.630127,-39.6835,17.249443,2
-53.965786,31.89729,-80.456116,45.82242,2
-81.245384,48.038803,-77.33357,2.4039812,2
17.634453,-44.328472,-68.56878,17.910652,2
-80.29489,48.911747,-79.032555,4.9384646,2
-68.13211,49.87087,-81.43643,35.508194,2
-63.79623,58.1581,-97.513535,14.174692,2
-89.85831,31.286797,-64.72356,6.550744,2
-31.671667,63.707314,-102.13351,19.743761,2
-21.10615,63.59875,-61.45978,48.14487,2
-86.60176,26.2469,-51.290264,10.906987,2
52.271347,23.157454,6.670131,10.10779,2
12.922579,27.74447,6.6908984,74.81512,2
-44.000523,23.959146,-83.46114,39.997547,2
46.757282,61.174866,-31.41026,-11.168769,2
23.751547,77.84254,-32.983486,-9.352071,2
20.734224,47.079666,-58.817944,-2.897101,2
18.130613,62.56708,-52.479248,-12.666343,2
-81.293755,13.820333,-43.385464,19.677172,2
-8.776058,72.939095,25.027103,24.469164,2
30.095772,42.31799,12.874439,58.6317,2
11.067982,25.795622,-46.60219,23.348726,2
72.880875,27.816132,-52.41724,28.000797,2
6.630524,43.35791,-6.1366153,12.526127,2
17.000008,80.451904,-7.9743476,10.810627,2
19.648819,38.70155,19.071814,51.890182,2
-28.371399,95.571686,-70.66318,-0.6828943,2
43.91871,50.907104,-9.867504,19.316328,2
-77.522285,46.388233,-13.897833,20.295034,2
66.37123,49.252197,-39.854004,24.788872,2
16.298368,45.93216,23.52462,59.029743,2
35.242382,64.192375,-27.869545,-8.715719,2
-44.234818,84.77817,-73.90398,7.521165,2
59.664433,12.704492,-26.612867,56.12732,2
-44.243374,81.93736,-76.37697,18.065496,2
19.729668,64.6607,-35.3194,-6.971543,2
-80.25301,41.89509,-16.565851,21.5916,2
51.690372,76.61897,-38.585922,8.479608,2
39.12414,58.162453,-9.376187,14.248601,2
19.578226,54.2946,18.33669,49.704628,2
-29.534613,95.80243,-72.336,0.9234672,2
16.013258,80.49103,-7.4498515,13.35182,2
-3.995704,55.6031,-17.843605,22.824015,2
28.582489,-1.5006081,-3.6290698,73.31864,2
73.632164,22.955038,-55.560436,23.083645,2
-10.460545,77.75034,23.963028,12.937595,2
35.77209,41.195576,6.8036103,57.731724,2
-81.67221,13.402364,-47.105957,21.059053,2
8.124717,69.90509,-62.78223,-7.8920245,2
30.788164,37.425823,-47.74431,-10.075366,2
45.225063,65.1364,-31.878716,-10.162007,2
-47.482285,21.675827,-83.06695,39.95722,2
52.015602,70.59397,-34.377106,5.1224484,2
15.654625,16.56397,3.3198664,75.40517,2
10.106531,46.786007,-27.399553,12.73547,2
-88.789604,31.947233,-50.661865,11.882321,2
-87.35882,26.66857,-66.710594,6.927155,2
-8.423442,56.48681,-47.56633,41.32897,2
-25.672522,63.781578,-103.60723,18.784674,2
-64.94407,52.980927,-82.41824,38.28515,2
-48.883423,63.57434,-99.75468,13.177009,2
44.66738,-11.09735,-55.11087,35.691704,2
-75.189255,51.968575,-83.49733,4.186219,2
-84.779854,57.704945,-48.12901,15.628451,2
-79.86145,46.970413,-81.34883,4.145394,2
-50.9847,34.386906,-80.80666,47.088142,2
-39.219185,23.287962,-78.69109,38.867004,2
-22.8698,85.05025,-59.883774,26.576653,2
-61.886734,4.8534,-73.97627,27.10522,2
69.74918,43.621143,-36.644768,9.014188,2
17.447296,49.785385,24.657547,51.589558,2
-33.62805,55.790836,-69.48486,43.789238,2
-8.5595,69.824425,10.060602,24.666176,2
56.190735,20.751295,-10.657621,66.253586,2
23.993399,70.541306,-2.4247808,24.921177,2
-42.60243,58.284134,-84.90722,4.9133797,2
18.869425,12.214816,17.11303,60.701447,2
-20.813936,73.53823,-62.16552,25.616228,2
53.358982,58.537865,-46.50843,-13.736649,2
-59.119404,61.667843,-96.7495,10.585425,2
-73.86461,66.97353,-44.72314,3.5672214,2
-46.922363,65.21018,-97.95963,11.636704,2
-78.959984,54.195553,-78.7114,-0.100655764,2
-24.31371,81.47585,-70.41783,16.738226,2
-1.9993329,83.39374,-69.331726,-11.840232,2
-75.527306,1.043793,-60.0437,19.444159,2
-76.947,53.8385,-18.846184,14.52737,2
-41.16896,53.808502,-78.26294,34.18956,2
-46.813263,68.74171,-86.60627,-5.2861586,2
65.79118,22.563465,-40.504936,42.15766,2
73.90452,37.738598,-49.465275,21.623978,2
-23.810879,30.74365,-78.80079,34.767437,2
-46.346916,19.280634,-78.667366,40.486694,2
-28.605799,49.263405,28.4206,16.123701,2
-66.16213,2.2198565,-72.03462,23.171377,2
-84.34431,47.425064,-74.57592,6.991451,2
51.67257,74.73065,-44.746258,9.11406,2
63.17375,0.075840004,-51.093357,25.320736,2
-76.017,48.23364,-88.42166,7.360071,2
-74.335655,67.08718,-34.85318,17.096468,2
0.7186829,44.96867,-39.45503,31.295883,2
-90.19801,36.302563,-61.042137,5.5534983,2
-68.41846,54.620003,-95.50975,12.803019,2
16.421413,64.53175,20.172716,22.431948,2
-63.63766,6.0549455,-75.137,24.54976,2
-49.11793,63.071938,-79.877815,48.78354,2
-26.909021,84.970146,-62.19563,29.599861,2
-75.81853,63.197254,-37.80176,11.381961,2
-38.708755,25.905254,-82.613846,38.038895,2
5.6441345,48.009018,14.3511095,49.396355,2
-3.6576414,83.147606,-77.75303,-3.4581473,2
5.9563513,-44.786583,-52.210365,32.963688,2
-80.411644,50.60193,-28.711681,9.286923,2
75.590065,25.611067,-56.39807,13.985515,2
62.94942,60.68204,-37.67522,21.191238,2
5.8803635,34.70722,-55.592697,26.60251,2
28.27548,56.596397,19.40402,20.323769,2
-46.861958,71.97682,-0.14975922,-0.5445943,2
26.076576,44.574528,17.538776,53.239773,2
28.329178,58.826015,6.14402,44.90762,2
-20.13729,77.12465,-37.589317,28.464417,2
35.50028,-21.61427,-52.86954,38.257145,2
45.695698,48.4711,-11.22717,19.706648,2
-6.8556037,64.01336,-13.7821,14.095637,2
17.118546,62.944645,-36.69349,-5.737092,2
12.847336,42.23513,24.320652,60.561764,2
68.17722,45.63238,-41.128906,26.897703,2
-81.398445,29.595118,-22.921318,23.03118,2
71.01833,27.409925,-43.50698,30.861547,2
-80.02921,36.550507,-17.680672,21.425999,2
14.522236,65.77776,-39.47105,-4.8666396,2
12.6523,41.063988,24.836859,59.95523,2
-11.222021,69.34735,-16.827965,16.974285,2
63.10484,13.704061,-27.668564,36.98361,2
38.14296,-35.873257,-71.059586,-1.1282058,2
-8.3169565,63.130928,-23.003576,25.47938,2
25.089464,67.013115,-0.3067216,32.524727,2
25.92151,51.32537,20.773165,49.27602,2
26.922789,58.53231,18.052048,16.832563,2
-29.034924,77.575935,10.350163,-1.1476517,2
74.596634,24.654097,-56.071754,17.002005,2
-0.23047446,41.28532,-62.877827,31.26413,2
63.383266,59.685055,-37.801083,22.420801,2
38.131767,31.23947,-42.892307,-11.701998,2
-77.526405,53.135365,-23.918758,8.151852,2
7.919934,69.90198,-63.202763,-7.689283,2
-4.1686316,74.03916,10.6937065,21.122437,2
-26.666323,30.3965,-80.91024,34.71961,2
-88.1962,40.321445,-48.064285,12.153709,2
6.602969,51.959282,-32.96615,16.40657,2
13.973819,67.136826,18.933067,19.824938,2
-73.816864,50.833366,-92.6742,10.8294525,2
-54.490295,60.14773,-81.52476,46.85567,2
-67.276764,4.9142914,-74.06769,21.145203,2
-5.189179,51.808315,-43.986237,38.111908,2
-87.18424,46.901947,-52.57395,3.708704,2
-78.503494,47.418934,-85.19005,5.515807,2
-64.42285,76.16698,-28.79582,14.465144,2
58.97246,55.679775,-39.82616,27.599625,2
-86.56824,47.24299,-69.75232,8.574607,2
49.85373,-7.566361,-57.671505,34.088085,2
-64.14098,4.0209856,-73.249985,25.20414,2
-31.754612,50.741646,23.684195,3.4894605,2
-43.44566,21.09085,-78.907265,40.222397,2
16.718937,42.835823,24.61236,51.46403,2
74.482155,36.423393,-49.23432,20.698305,2
-47.60517,71.3693,-85.595116,-7.640471,2
57.16942,20.710825,-11.980408,66.715836,2
-63.08668,70.382225,-14.650363,7.952943,2
-42.187286,53.26571,-79.14927,31.246323,2
-77.07377,1.2802367,-57.06254,17.682556,2
-13.981692,89.49847,-74.170906,-12.987481,2
-23.219244,85.82237,-71.765724,9.170185,2
-76.43202,54.395935,-83.1247,1.5421525,2
-39.811047,67.0911,-99.88306,9.926911,2
6.4204736,58.94175,-54.552505,6.30318,2
-18.843851,87.88304,-81.47637,6.8152537,2
27.575565,47.16167,11.232894,8.020303,2
49.681557,30.03858,4.992246,5.6905737,2
-66.75634,50.810726,-96.000374,13.017976,2
-59.705242,73.09495,-16.3787,1.9399756,2
-26.40425,88.752205,-61.06677,18.371191,2
30.533875,78.34711,-16.724977,12.569512,2
-85.872086,39.583378,-74.35149,4.771418,2
22.12244,61.74505,12.614865,43.17394,2
53.05958,29.080776,-7.2327223,67.12133,2
64.62995,28.269487,-32.013172,48.44196,2
71.29992,44.91279,-49.423565,13.401122,2
17.338284,62.36068,17.884993,42.0761,2
-1.5514433,55.08171,-34.832077,19.76367,2
39.973602,60.452435,-36.008366,-16.972519,2
-84.850975,43.700756,-46.28185,2.5031536,2
-86.824135,43.35069,-41.568985,10.870508,2
-64.96216,66.73348,-13.20942,6.2990623,2
-39.48888,87.251495,-63.360664,-15.754192,2
72.901596,47.069958,-49.856247,5.8326907,2
64.05757,21.598276,-30.343336,51.651985,2
25.87513,77.76088,-11.677738,24.261587,2
53.961098,20.954784,16.85639,39.49911,2
-13.003725,73.970245,-43.26696,29.833439,2
-14.214847,62.18954,-95.64649,20.881584,2
-74.48602,64.9208,-55.434654,-1.585059,2
17.646236,58.835266,22.845701,42.21453,2
-60.945118,36.255207,-86.70922,41.86263,2
-20.091496,73.60283,-55.967037,26.201977,2
37.517437,27.197031,25.400633,28.25444,2
41.002342,-31.731318,-73.31673,3.6088097,2
-6.115198,79.77557,-40.097027,0.54617053,2
-19.115204,85.12766,-46.069187,17.761675,2
26.058931,55.176968,-5.524032,1.428612,2
-75.89805,44.230576,-16.117466,12.382031,2
-87.34474,33.660603,-46.367535,9.09289,2
50.186966,30.875614,-4.4394593,67.05077,2
-25.396667,50.204212,-82.228485,41.805374,2
-81.99126,56.00124,-42.98233,8.150656,2
-79.8974,19.869024,-60.649384,36.952324,2
22.700548,32.790558,16.24269,70.42177,2
47.919834,68.23679,-38.797577,-10.992659,2
-64.8327,37.98892,-69.981476,53.489635,2
20.842178,44.23288,21.924109,56.057182,2
24.797071,26.826582,15.297948,74.09765,2
-26.620884,52.337906,-96.498825,21.762836,2
9.918389,60.7805,14.093388,41.293655,2
10.966444,61.648064,16.391514,40.959164,2
25.098886,23.880713,12.111655,75.387085,2
-35.533493,52.619434,-97.22254,24.566704,2
47.560474,69.97688,-38.483326,-9.292947,2
2.1655586,42.84176,-23.010532,23.48784,2
-66.63958,34.076874,-68.34822,51.445007,2
-81.582794,19.12263,-58.97702,35.115562,2
38.34391,23.325724,19.662512,60.24543,2
-84.53887,52.7623,-47.97648,7.16811,2
-20.126043,50.002018,-79.006065,41.168587,2
49.570225,31.178114,-4.168131,66.88367,2
-85.63114,35.255463,-39.475956,9.53519,2
-73.63182,46.63924,-13.014087,10.952585,2
-23.746235,86.70412,-47.05532,18.622915,2
37.95858,53.02722,-8.481213,3.4900734,2
38.226234,-33.532047,-73.90874,3.8276708,2
5.812341,74.54271,-33.304726,-4.213793,2
18.129744,40.213223,24.505436,60.907635,2
-14.41093,68.04214,-42.953148,30.740908,2
-58.68922,37.716084,-86.59452,43.90864,2
18.95878,58.227016,22.330093,43.528606,2
-85.70474,41.459717,-72.31475,2.9550402,2
-14.6500635,75.564674,-48.508507,26.793362,2
-18.767101,63.76917,-97.51324,22.133772,2
61.56441,25.180847,-24.21039,55.986034,2
1.4599572,51.470062,-24.570066,20.728735,2
21.933498,76.912605,-8.922283,21.76019,2
-40.612972,78.26,-2.3337252,-0.61677355,2
69.80143,53.380352,-48.29258,7.7280226,2
-8.428922,85.20669,-37.27072,-17.56642,2
-82.663086,45.477898,-40.155666,2.4200962,2
-85.595894,44.943718,-36.60177,11.481309,2
30.127308,52.940506,-32.4746,-15.628398,2
-2.4789898,53.915405,-32.124977,21.751022,2
18.241827,61.406998,16.134293,43.95031,2
54.8747,29.104904,-10.474195,67.64882,2
72.39339,41.852314,-48.971256,11.36328,2
65.12221,27.03451,-32.931767,48.276585,2
-86.952965,44.05075,-69.78159,4.6382985,2
20.207724,62.504177,13.325629,42.689068,2
25.422466,80.18661,-15.368335,10.586936,2
-18.968277,84.107544,7.418691,1.3863609,2
-26.083694,89.09623,-61.07714,16.23374,2
48.479076,32.30216,4.8155317,4.6539464,2
32.77552,50.068275,5.729394,11.273521,2
-77.95987,43.588,-87.41561,7.364003,2
-18.800896,85.56007,-80.95893,9.171848,2
23.795681,29.877262,15.9391165,72.24064,2
-18.563883,88.33996,-80.849396,3.9432874,2
1.0998677,69.13441,-63.79384,9.366044,2
-40.17442,57.204697,-99.01317,21.18859,2
-25.236336,88.51218,-60.804226,19.525076,2
-12.066748,51.165985,-31.755898,45.15272,2
-83.463776,40.64266,-79.653175,4.663171,2
51.919254,30.404936,6.5495205,9.355302,2
19.089092,54.588314,20.60057,50.60213,2
30.575397,74.588165,-11.228128,21.37231,2
17.026989,52.85461,23.431356,51.730007,2
25.461458,61.580498,8.415704,42.730434,2
73.812546,31.843327,-44.187557,8.345076,2
36.89591,63.764202,-38.500248,-16.287565,2
4.7259083,53.395126,-38.053345,10.515349,2
-4.091872,61.5365,32.08713,34.286205,2
-2.2871156,73.32768,20.968775,24.445774,2
-80.86815,50.149025,-27.638409,11.968542,2
14.4699955,45.623795,23.24781,54.754417,2
-85.71881,42.008545,-52.271267,2.2720013,2
-32.24352,62.20577,-96.97271,19.698505,2
12.7587595,36.221878,-66.17418,9.363739,2
-11.02666,71.87918,-41.851734,29.633724,2
49.944218,29.332014,8.809745,57.66591,2
54.010834,29.71685,-12.445191,61.990574,2
-62.65265,34.73979,-86.15335,38.86187,2
-69.39004,69.358475,-50.966232,-2.3542635,2
6.1998897,40.4129,-13.072985,14.532697,2
-22.881844,76.69027,-58.9712,25.501041,2
18.785326,55.676094,-8.989935,1.13527,2
17.678383,33.36423,6.241424,4.8814273,2
-18.57499,89.246765,-60.817253,6.2076983,2
-27.357965,87.90627,-48.017994,17.364803,2
30.403652,73.43001,-21.09234,-1.6968966,2
37.93087,-33.539272,-73.887726,3.6381352,2
-89.014984,32.769924,-59.34277,8.088478,2
-78.32549,42.156036,-20.482569,12.734785,2
18.245417,-11.009543,-61.683815,-11.345347,2
-88.833115,40.85327,-69.015945,5.8024507,2
-7.8400035,43.61086,-68.85265,35.354076,2
-57.284016,47.917164,-70.01221,61.934044,2
59.318695,63.031837,-37.581646,8.550451,2
0.8158091,67.49649,-26.197546,12.058437,2
-78.16594,20.358246,-62.515648,38.244698,2
12.48278,50.090263,-2.5050437,34.370834,2
14.443658,56.8273,20.28448,46.72849,2
27.262115,12.398074,5.442864,74.07389,2
26.96608,17.243853,8.074335,74.10689,2
12.887712,56.50759,18.667324,45.08657,2
13.452417,56.707016,-3.6946466,33.28446,2
23.682467,45.31256,-1.8206433,6.63415,2
-71.66785,27.139164,-67.157776,44.395798,2
-53.731827,50.618202,-70.32313,64.369225,2
54.206787,67.905,-39.155247,0.9856445,2
-14.925844,48.835773,-75.71124,39.89955,2
-88.25522,44.302254,-63.398094,5.037732,2
-80.38148,39.66533,-23.978376,12.5103035,2
23.317684,-12.9014,-61.35293,-8.391957,2
-88.243904,32.794353,-65.400154,8.338048,2
24.863943,72.8477,-21.868126,-4.2005835,2
40.823154,-33.350132,-72.356636,3.5922694,2
35.179054,32.246685,27.241493,26.11526,2
18.901894,54.989113,-8.246785,0.7045005,2
-26.555613,87.31718,-47.889194,18.23805,2
-29.871586,88.0402,-65.21987,19.445356,2
-24.747456,79.48935,-62.464394,22.880497,2
-1.7088174,51.057423,-23.577097,23.16168,2
-63.11013,75.01654,-45.235706,-4.7158575,2
-65.31053,33.010128,-85.7419,35.904697,2
50.267174,29.942373,8.051749,59.89525,2
59.99122,25.943525,-20.7789,57.799377,2
18.206987,27.253897,-58.137638,4.4772716,2
-28.846436,62.75382,-97.42099,20.331226,2
-8.308495,69.84878,-39.61969,29.147017,2
13.370162,55.550613,22.650246,48.14614,2
-83.384895,47.07454,-31.856482,11.993023,2
-86.33267,40.92349,-58.74046,2.960782,2
-9.185298,68.50397,29.613884,25.452026,2
-5.9234724,80.878944,17.945518,12.476794,2
13.381404,49.66454,-36.07597,-4.0371737,2
47.242516,74.7061,-44.94685,-7.192165,2
72.948456,38.75846,-44.5948,8.781707,2
23.208998,59.788185,10.709069,43.88122,2
45.63674,37.491917,-1.6186299,63.19626,2
24.616959,80.10334,-14.7820835,11.26783,2
20.10379,54.75224,19.86248,50.779114,2
-80.34312,41.65681,-83.963646,5.727929,2
54.838097,24.079554,10.63207,15.983108,2
-22.361256,87.34337,-59.44736,19.486542,2
-4.3570127,76.531136,18.344631,20.916351,2
-47.712048,56.0853,-98.919,22.38894,2
-7.034649,76.97227,-73.12163,9.034847,2
-16.249332,87.79111,-78.477936,0.98790663,2
36.84235,77.301605,-42.525894,-9.351592,2
-62.64153,71.79405,-61.303158,-6.8368363,2
18.498734,34.1553,21.844975,68.806274,2
9.364313,37.446793,-71.8604,-2.460713,2
64.26889,3.5551038,-52.471977,36.337284,2
43.80854,48.53287,-9.072207,12.819934,2
-71.94953,64.90614,-25.538643,5.116932,2
-19.070015,87.95368,-57.576218,9.387275,2
54.797356,19.185362,-8.145904,69.4676,2
-88.503456,44.765675,-62.76829,2.943577,2
47.04976,70.82435,-42.91192,17.437002,2
-2.2567499,53.079956,-26.961315,24.153809,2
4.3910646,41.27132,4.3549137,10.956716,2
23.44193,57.721317,0.6129474,39.881042,2
-16.653025,77.23093,-50.329,26.901875,2
-2.1743963,55.170406,-89.16962,14.828317,2
17.888012,48.706665,23.281122,55.22868,2
-80.45703,40.515244,-76.95784,6.5385876,2
55.191273,30.44382,-12.5893,70.80685,2
9.007385,-4.5290966,-6.181988,80.38668,2
-38.904106,85.494736,-92.76123,-0.5058441,2
-54.36486,62.757195,-2.9758046,-3.4543436,2
-79.74684,47.51432,-32.891434,2.35815,2
-89.906395,40.947186,-59.73292,8.363529,2
18.19144,40.420822,24.29657,61.19657,2
-21.548159,90.62516,-57.71515,-6.5364366,2
-70.421555,30.372616,-86.2891,20.751133,2
-83.721405,33.725056,-78.634544,7.2617583,2
-54.624,53.862904,-99.02363,22.996181,2
-48.974033,44.601715,-85.58107,49.622833,2
-65.56253,53.930023,-6.2025995,6.7755938,2
52.86954,18.640179,-1.8453356,65.161354,2
40.052166,53.927376,-9.755627,3.734025,2
19.227015,61.07687,-13.246281,35.6232,2
16.242489,36.594315,23.990353,64.327965,2
55.466934,16.293577,10.965414,23.710854,2
62.44928,5.6536083,-45.15672,41.529095,2
-62.9024,73.295975,-24.328783,4.702027,2
6.2502775,-14.738931,-22.573992,11.040367,2
-1.754028,74.16269,-3.4676383,4.8709235,2
-29.74954,92.1822,-91.05656,1.0096128,2
39.103535,-32.513756,-70.145004,10.152046,2
67.181435,32.205925,-39.71118,30.438185,2
-17.632154,40.19813,-51.424587,50.67306,2
-83.31037,18.751911,-56.886513,33.7544,2
20.389658,51.252316,18.94324,50.678448,2
-84.56667,18.594215,-54.34678,31.764923,2
22.590626,40.120758,19.167007,60.791126,2
67.710754,32.388397,-38.74902,35.737175,2
-26.656181,48.041943,-57.775745,59.077312,2
-28.974947,84.56405,-98.780365,3.779949,2
-32.548664,92.78523,-88.61154,0.2875142,2
0.02453931,70.9584,-1.7043402,10.970704,2
14.50882,-64.657616,18.980871,45.228252,2
-78.98297,59.65161,-37.99325,9.049798,2
16.971523,36.93026,24.887707,60.69239,2
15.168218,56.324406,-10.150663,35.076267,2
62.188168,6.29529,-44.655033,41.449913,2
52.011623,22.354683,9.8103485,12.544584,2
58.06804,12.031423,6.2808414,54.537567,2
56.919888,42.797703,-15.282361,12.106366,2
-50.08406,64.49241,2.2651975,0.64888835,2
-60.24181,51.633343,-96.14529,22.315699,2
-52.833996,42.460846,-85.57324,47.90614,2
-81.0094,31.483002,-79.99045,9.341139,2
-68.90576,30.723213,-85.71452,24.031662,2
-29.045145,91.2845,-66.95724,3.4741118,2
19.347826,43.812485,23.268927,57.830708,2
-77.34834,49.08018,-27.402113,1.9925647,2
-87.647964,42.241302,-46.867077,9.792278,2
-42.098778,86.66307,-88.70007,-5.843322,2
-6.818651,77.85991,-85.4234,1.9597578,2
-37.7538,72.315674,7.1539307,-4.20244,2
-83.60485,39.366207,-71.242035,5.3224754,2
19.476566,36.63628,22.7021,64.603615,2
44.357765,38.250744,2.567851,61.59449,2
-17.302677,77.91407,-51.55639,25.585356,2
-9.651696,60.601013,-94.47307,19.249987,2
20.648392,72.75939,-6.47785,22.855171,2
26.084797,44.992966,29.701956,28.804066,2
-0.55842346,48.716557,-22.27288,20.828499,2
44.50388,77.93638,-43.73147,5.704305,2
54.583508,19.153666,-8.050913,69.25164,2
-88.05022,46.642197,-57.21607,3.0433862,2
-65.76901,69.168175,-20.402843,2.848811,2
-16.629814,87.409744,-56.35084,6.995777,2
41.95825,69.15888,-18.716564,14.32943,2
64.30388,7.0887556,-49.871883,40.73842,2
-16.880945,58.86466,-95.23567,10.684592,2
17.393517,44.950546,24.515684,57.32162,2
-65.41484,69.33864,-66.865135,-6.8425827,2
-5.5339704,84.49899,-67.193405,-6.9766464,2
16.37305,53.12228,23.730616,50.869526,2
-12.770768,87.3279,-75.35902,-3.0203664,2
-56.542747,54.17862,-97.97989,13.996153,2
41.21187,48.047024,-6.076651,13.013203,2
4.417134,-46.391483,-42.889603,37.70683,2
-87.770676,42.25965,-68.39821,3.032463,2
60.152367,17.836592,10.665969,31.616154,2
16.810848,69.44532,8.428603,35.04695,2
22.70322,70.7141,-30.547638,-7.3371167,2
-75.858376,60.572388,-29.450592,6.0193133,2
11.417969,36.902966,-1.8259865,7.4044375,2
40.386745,79.37546,-45.429977,-7.544186,2
24.415882,46.726967,5.3294096,44.788822,2
-84.825134,54.130463,-57.622044,4.3306475,2
66.58681,58.64152,-40.89861,14.101097,2
-11.139629,52.2364,-7.9712768,23.41079,2
46.616528,33.019997,4.833689,62.254543,2
18.8187,49.08086,22.954731,55.828987,2
8.441586,46.802883,-81.471825,9.106775,2
17.516663,67.59625,10.872322,36.18265,2
-11.225399,75.60189,-51.69934,15.280467,2
-89.091,40.11967,-65.69259,7.2464123,2
9.984515,43.285778,6.1081567,7.5428996,2
-70.505394,53.773754,-18.027822,0.69932616,2
-11.804021,73.86722,27.847748,15.3132925,2
8.633358,-2.0603538,-3.5132482,82.79074,2
-28.628447,85.39439,-67.57603,14.30975,2
18.193819,53.72666,23.726807,48.192837,2
40.239433,67.6868,-30.376703,-7.804787,2
