z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,label
43.74795,194.49521,19.15326,21.477203,-83.9369,-36.9078,-28.940083,-84.888626,2
-48.757652,155.45187,-20.090986,72.41979,31.520172,90.63625,-96.18099,-133.04494,2
-85.91842,157.64754,-44.623154,12.295137,-5.047701,101.09118,-65.384834,-137.63084,2
11.198694,-158.76062,41.2146,113.68504,6.955869,64.996765,-92.90974,-34.15545,2
-12.996326,48.800644,55.145462,116.94937,-52.867825,136.75398,-119.09089,67.832756,2
-125.08565,86.922485,38.537792,-150.23906,36.707993,27.288685,-60.46012,-93.33816,2
63.450806,120.54049,100.73717,77.3,-93.90212,127.61846,-27.57474,-7.7440796,2
-86.118416,43.819183,38.95515,81.69052,34.22693,178.36246,65.90159,-139.49333,2
-96.371414,98.31162,55.701603,33.12139,84.99618,11.014571,-85.789154,-204.66205,2
-143.06386,49.401646,128.24156,-40.52151,-36.506042,110.95376,50.961796,-160.53275,2
54.750065,209.29994,26.499643,-17.481653,-102.84553,9.959437,-11.954347,-32.55888,2
-2.1253812,37.499073,-34.83289,173.30774,80.09209,125.89204,34.267757,-66.59632,2
75.17911,10.255913,104.63913,158.24239,-31.86701,95.37265,26.659039,-53.8487,2
-14.859298,154.46138,-10.599108,70.399284,-41.440666,-73.76553,-84.36643,-127.3226,2
-93.68042,31.362192,100.76883,37.702034,59.75334,115.29114,17.168756,-201.89117,2
-8.881865,150.55948,-8.266926,80.544106,-40.43199,-69.96946,-89.05178,-127.11577,2
-85.73281,33.493557,92.3618,52.715393,62.986168,123.79494,24.150177,-191.35818,2
7.2751255,27.617216,-44.381104,177.73146,72.1836,116.62654,25.719099,-45.008232,2
87.704994,30.848724,91.99624,165.29828,-35.28662,70.90161,32.87989,-75.885056,2
55.969635,208.7789,27.625357,-14.27008,-102.25792,10.051755,-13.769063,-32.80741,2
-146.10513,53.835846,120.3752,-33.2505,-36.16348,116.687096,54.106396,-156.82097,2
-93.21582,92.37241,57.13066,42.38628,87.99507,17.026009,-81.78714,-206.98929,2
-92.44465,37.12051,53.19443,72.69951,31.923906,171.53441,59.94445,-149.00644,2
-9.881684,-139.26933,28.492313,126.04098,9.093854,65.40448,-109.32873,-10.23782,2
63.096325,117.328964,104.3949,81.81493,-92.3088,127.20604,-28.367525,-9.156607,2
-122.817505,83.40014,50.396194,-149.92049,42.588448,27.856152,-56.946384,-103.85017,2
-80.219826,176.16988,-55.31744,10.303896,-18.174366,105.94173,-59.871647,-116.374916,2
12.431274,-160.3179,42.04172,112.199875,6.311019,67.91352,-89.64626,-38.60179,2
43.903572,191.54697,18.257536,27.935392,-78.37105,-43.672676,-36.994064,-87.24736,2
-41.112823,158.54997,-23.83271,80.09066,31.208157,92.65808,-96.99131,-124.17724,2
57.771763,94.08026,107.969376,83.6477,-86.684,146.30266,-33.826363,3.8311725,2
13.623042,156.79646,13.742353,79.0006,-48.935814,-73.537834,-75.50978,-123.75588,2
36.159126,-157.22978,58.811913,95.76506,15.870934,92.63341,-36.16039,-53.54257,2
55.125736,205.15845,17.504845,-5.335201,-105.69617,2.6372948,-18.303196,-37.155033,2
49.985203,61.170986,-18.630415,206.54715,3.6072497,-24.913105,-86.54426,-91.222496,2
51.71598,182.3074,39.76092,-34.496784,-114.46523,108.97567,-16.898026,16.959114,2
-45.668682,79.461136,-0.54255414,118.00367,84.03144,44.14348,-98.774895,-192.15834,2
0.251379,172.667,-64.226006,105.065834,-28.242685,54.49971,-90.860916,-28.322521,2
100.28606,55.054184,46.095657,179.18155,-64.33131,33.955643,-4.296768,-81.06399,2
-3.1384408,46.611355,-14.438065,147.52505,88.97283,131.94597,12.915441,-109.26257,2
97.59855,36.488926,58.015514,203.192,-48.379383,6.6111307,-9.476575,-93.77664,2
-105.84188,82.4764,58.372456,39.539234,95.2107,-19.17384,-90.676704,-219.54556,2
35.722282,62.935566,-52.277782,181.51633,46.36692,81.61093,-45.74847,-28.86371,2
27.715689,172.96144,24.705782,56.634747,-57.53537,-63.164135,-47.78858,-111.26147,2
63.850636,192.64848,43.23427,24.24761,-95.609604,12.982083,-18.50891,-51.09987,2
-94.734825,60.90171,72.01578,42.462673,77.45302,70.94481,-64.52294,-209.64098,2
4.445509,78.449356,-53.89846,160.441,-33.87199,-9.271451,-114.0184,-148.19922,2
75.674126,12.8136635,116.324585,165.92912,-46.692303,96.4339,6.045811,-47.501648,2
60.984676,31.106865,123.95262,141.0975,-61.416187,132.60484,-18.530905,-21.947092,2
44.208862,201.19432,33.468884,-76.457504,-117.212105,66.41659,15.693493,11.955475,2
83.41096,20.893793,40.68121,173.12589,-82.89054,70.342445,22.982698,-94.71902,2
-119.748085,37.79978,135.569,-57.08851,69.53442,30.176815,-31.874466,-203.28162,2
-74.253075,166.59497,-41.144814,-15.372226,-31.347908,-63.880516,-141.00142,-108.09326,2
60.398186,52.375443,122.02297,131.12807,-66.501724,134.91183,-21.574228,-19.846,2
2.9854987,133.12372,-49.983326,95.63215,-71.624825,-16.618614,-98.716484,-105.85843,2
30.697,123.959145,-61.762188,148.25322,-20.351555,48.829926,-112.77661,-38.110523,2
11.710611,177.47679,-74.33945,30.238394,-113.36066,-3.4287336,-80.67405,-10.859047,2
-60.972057,36.236042,46.896114,89.11035,81.97392,116.16739,-11.535008,-188.8335,2
-9.961512,33.255745,6.7366753,161.51743,100.94978,119.07699,20.629986,-116.53681,2
-82.5723,29.937998,56.749233,69.08742,77.62828,98.76366,-24.174671,-214.71205,2
-13.689318,91.70397,-40.902077,144.9641,59.821815,74.47784,-76.06607,-158.87497,2
-41.808174,42.50226,44.660122,120.471054,89.7513,124.39047,16.48108,-158.48497,2
-91.6438,175.98976,-47.014076,55.05553,-9.3772335,98.122,-10.94913,-28.05691,2
2.4650445,137.84105,-60.612736,93.40991,-73.09497,-5.177813,-101.948364,-98.2196,2
7.91296,192.0475,-56.320446,5.4195495,-108.13825,-36.948586,-80.64408,-9.170107,2
-118.65522,17.30048,131.7715,-29.83245,61.36952,53.9922,-11.292336,-227.1454,2
62.80093,-23.997501,111.27509,166.53493,-54.3908,111.982086,3.6689048,-49.300385,2
65.30568,179.04063,42.083908,59.07801,-82.158226,-9.970701,-25.160294,-74.39669,2
58.80143,68.51493,118.04616,120.2662,-71.02793,135.88924,-23.255636,-12.030488,2
-131.17352,132.86285,36.24377,-77.952446,44.468365,4.2218523,-96.98692,-139.49344,2
6.3667865,76.63808,-63.77937,161.27,-33.59952,2.357684,-115.72049,-140.36115,2
-47.444107,49.97202,42.721325,109.02224,100.0086,88.82815,-43.24242,-185.43219,2
-37.568047,169.65398,-71.69382,-69.828255,-58.13451,-76.948845,-77.65292,-80.90103,2
78.46078,20.963894,117.53558,167.66037,-52.552174,82.05044,11.001167,-64.95926,2
34.05208,50.987354,-88.15183,178.40762,-17.725204,29.81651,-87.410934,-101.06824,2
10.699569,61.393,-40.28135,155.44363,75.21653,113.109665,-49.253696,-111.296104,2
-100.90785,50.950542,58.109177,53.390217,98.218376,4.801982,-68.25594,-235.13716,2
61.014984,146.56154,42.27748,112.78455,-61.65596,-32.98501,-26.577538,-117.38009,2
-127.321915,122.847946,8.90786,-136.16061,26.566504,10.056907,-89.21837,-79.339096,2
49.902798,209.53197,21.974943,-18.127377,-102.44844,0.35830933,-16.530619,-40.262867,2
-30.660007,75.93318,-4.3389864,129.26007,88.46469,63.445614,-87.591156,-178.50177,2
-47.34433,44.317806,31.493216,107.62653,84.41783,122.75203,-3.0916886,-169.78456,2
65.120316,-139.80086,14.703964,-46.632248,-38.065407,107.00105,-98.785446,-70.71778,2
-34.722603,49.583008,24.489525,113.83526,81.25186,138.11462,10.189693,-155.7648,2
97.319786,32.14197,45.378284,178.29962,-71.71928,63.615387,4.490688,-65.80735,2
17.235373,186.1278,-1.6971848,25.98003,-72.37398,-64.8634,-60.428493,-102.41359,2
65.40357,28.351006,-7.5281115,216.89053,-16.349836,-13.494055,-69.67683,-67.81176,2
-11.440934,175.72348,43.61409,42.565212,-108.40294,-26.557425,6.9505143,-75.98868,2
-21.906515,179.68443,-85.08366,83.22804,-17.415966,74.84948,-65.53321,-51.442535,2
-54.0806,152.35349,-19.13214,67.79224,31.334475,88.740776,-96.23575,-139.31418,2
-51.029358,153.56465,-43.059925,73.12282,-8.9829855,29.128555,-137.07535,-120.94464,2
59.806538,204.37874,38.269962,-4.0366254,-101.05295,22.766071,-13.040814,-33.632687,2
24.951443,165.3016,21.5121,66.212906,-59.179913,-62.238132,-51.242817,-115.0153,2
60.38789,117.12934,101.35786,76.56995,-91.46944,134.29616,-27.038414,0.10977691,2
43.534008,190.98361,18.700329,19.937359,-94.393425,-15.511162,-14.842021,-81.58386,2
-70.57783,55.60793,-27.60483,136.28786,-11.155012,145.41504,32.412228,11.381954,2
11.147501,-150.48189,47.249336,120.39223,7.649621,67.046135,-92.9498,-30.157988,2
-63.155388,202.6321,-75.77158,4.6458592,-35.230427,84.17479,-57.069614,-65.4411,2
56.2378,199.13841,33.305084,5.1465244,-99.983086,10.039132,-12.50606,-47.329464,2
-74.196754,75.49293,47.17532,78.04227,96.06293,34.349277,-71.98532,-212.6377,2
-18.698885,162.39772,-64.961494,86.13547,-47.734917,21.522638,-130.99234,-84.03479,2
-69.83385,36.218864,66.92171,85.06253,71.06814,133.91965,31.43054,-169.0051,2
-13.176317,159.0586,-10.264256,63.89608,-45.246895,-73.07277,-70.208626,-126.15372,2
47.96864,195.93074,41.13747,-21.158175,-115.68102,72.78582,-5.6081076,0.025855504,2
60.14512,-164.64828,39.49032,-22.747452,-15.149737,63.042313,-76.20696,-91.18085,2
41.011574,139.8718,10.664149,90.242645,-72.39389,-9.575588,1.111795,-132.76993,2
45.884117,30.788397,-47.370304,205.02405,54.896214,20.23211,-79.60828,-96.09412,2
33.19605,-134.60118,25.059504,62.48148,-29.344969,111.0948,-116.8083,-10.179626,2
-77.61966,34.84148,82.31888,68.63643,66.60623,129.02588,28.049435,-180.07426,2
54.339386,189.07648,39.58732,-22.7402,-115.91488,90.242096,-16.771645,7.1733613,2
9.451614,169.32378,3.2078822,58.21142,-57.265747,-55.194473,-29.543604,-117.85564,2
-87.52093,86.612976,55.57785,53.425694,90.51113,23.789583,-77.52565,-208.15285,2
-28.057055,157.29057,-64.35234,81.78942,-48.768658,15.4605255,-130.84575,-97.68324,2
55.554043,205.62563,29.768976,-4.851132,-99.6169,5.924976,-16.0305,-40.325348,2
3.3434741,-152.66722,36.385307,118.55381,8.511835,61.5036,-102.47783,-27.519241,2
-71.29148,187.87936,-70.42305,9.819034,-28.548174,98.54132,-53.893738,-91.35813,2
121.99633,-99.26833,64.01075,-91.810684,14.219488,-17.724218,-116.29744,-54.38489,2
-77.2571,78.46229,-20.344683,124.84638,14.642818,156.94232,66.93884,-36.32142,2
60.739315,203.89667,36.522976,2.456834,-96.749954,11.044638,-14.4939785,-41.474064,2
60.038513,117.72167,101.03662,76.355934,-91.41323,133.89186,-26.87759,-1.0540984,2
-49.986782,149.49706,-45.00939,76.62426,-12.225513,23.62243,-140.35733,-121.62514,2
-56.107998,149.03677,-20.675146,67.647194,30.317556,86.75477,-96.46158,-143.40714,2
59.248917,205.85852,37.453106,-7.913179,-101.46777,21.75984,-12.395956,-31.773523,2
-15.315696,178.05408,-85.31493,84.66443,-25.565422,62.910084,-70.717186,-37.381596,2
-52.33945,167.02406,10.513522,27.40342,-82.23025,-80.38813,-68.22018,-116.79948,2
55.90635,121.796875,77.81458,-37.19443,-55.880466,168.61853,-60.38515,76.89202,2
16.813856,184.0677,0.07016996,32.81598,-67.07789,-67.51942,-66.5696,-101.80958,2
-50.21873,45.412586,39.724277,96.64097,77.792206,132.60188,5.9773326,-173.30215,2
101.81836,48.295406,44.49231,181.25346,-65.10047,38.804344,-5.6794105,-74.05347,2
-40.450306,77.77991,-2.7774801,121.53482,86.20055,56.425022,-91.94007,-188.07288,2
21.371464,-11.626683,-27.339476,186.4583,5.2571163,86.37486,-52.76142,35.913208,2
-50.650414,38.787926,29.434416,102.58206,83.14064,120.29489,-7.4749765,-178.71556,2
79.71924,136.21155,85.986755,111.52343,-76.892715,43.333824,-7.6613746,-71.527405,2
47.271687,211.26312,16.883368,-29.05248,-105.538864,2.5852487,-13.5778885,-35.66217,2
-127.57866,140.72437,-17.866163,-122.26899,13.598121,-7.9516573,-114.53024,-62.636223,2
2.065745,65.504074,-30.47871,148.60039,81.007034,116.49168,-49.00334,-131.63982,2
-105.45329,70.569534,58.872486,42.264534,96.146324,-12.912949,-80.80156,-226.77063,2
33.08117,55.1066,-96.07521,173.96852,-16.831888,38.32731,-86.734085,-94.15427,2
-72.91571,157.15033,-66.49542,-80.03064,-33.578156,-68.71705,-116.3614,-61.869072,2
87.2541,32.287373,112.377884,172.21346,-52.451206,66.4097,11.89094,-75.20846,2
11.570288,73.28631,-69.63316,162.95909,-38.64153,7.400258,-111.44272,-134.4042,2
-29.878948,42.628254,26.609972,133.8019,104.69866,92.78979,-42.29491,-172.12941,2
61.668594,116.13996,107.315636,92.48126,-83.14314,122.20161,-23.582863,-13.879415,2
62.702625,182.40633,38.21084,51.915596,-82.39478,-14.772602,-25.81177,-74.414474,2
-127.770134,151.80014,3.5124514,-58.777927,25.109962,-12.657428,-125.59723,-121.731285,2
-121.94745,20.658415,133.22212,-41.333374,63.705967,45.100677,-17.365616,-223.06383,2
61.9658,-23.7738,114.33271,165.49673,-54.17515,113.417366,3.7395914,-48.159035,2
5.272949,193.90005,-61.96081,7.5170035,-103.164536,-33.385036,-87.22997,-9.822154,2
-97.98913,176.14189,-44.752995,51.046516,-10.50561,107.15489,-2.3506682,-42.75805,2
-0.94681823,137.54507,-56.08965,92.94405,-67.665634,-11.769239,-107.851555,-100.90134,2
-24.596548,40.810596,25.684502,143.33446,97.18665,124.24085,19.712559,-138.80841,2
-4.2104473,92.46186,-46.45417,149.00325,59.571674,77.17851,-77.93577,-146.24089,2
-70.90843,34.65485,54.03546,77.081024,80.12125,108.02719,-17.444399,-202.0564,2
-120.329796,60.295174,96.93953,-11.914351,79.868195,33.75517,-62.333275,-208.85312,2
-58.134403,49.19594,25.160662,133.92877,94.1945,117.435585,27.446037,-147.72447,2
-109.72419,-28.715996,177.48631,-56.754295,-11.830746,43.1798,49.98677,-167.93953,2
-108.01478,-7.974108,153.44466,-120.082855,10.928306,16.114273,5.589706,-123.32435,2
-11.73171,172.54568,-1.5181403,11.496657,-39.429592,-73.73352,-30.598736,-139.99843,2
8.791383,165.71574,-8.219009,63.50137,-67.13585,-53.140118,-83.58954,-108.07749,2
58.896008,104.71208,103.93746,76.685356,-89.50483,144.8063,-32.72798,4.776354,2
62.000046,198.17906,40.872425,-0.3729805,-106.43733,36.9363,-11.870816,-28.873047,2
-75.082405,9.932519,80.113045,75.86981,63.38975,144.5209,67.62875,-147.18393,2
61.89232,61.552753,32.70408,128.13557,-102.85188,89.6829,-63.425106,61.04937,2
-149.9794,54.288074,-8.964956,-117.7368,19.038328,12.707787,-77.79282,-21.236254,2
-50.288834,151.79233,-21.467993,74.85062,29.977568,81.81876,-102.45204,-137.50691,2
-124.16189,76.51066,22.39179,82.49429,-2.6475997,164.2423,94.02911,-90.65582,2
-125.83307,84.928116,96.49847,-64.29754,76.234505,19.77601,-68.72297,-182.47208,2
-125.92459,93.50897,83.24695,-113.50606,53.443386,41.213326,-59.889046,-150.94814,2
93.337555,27.098589,93.97675,183.23042,-28.074577,-32.5538,8.319068,-100.26121,2
-118.12851,8.5974865,127.33087,8.1939945,-12.343421,127.8641,73.78396,-181.58008,2
-58.14388,168.47212,-35.162342,-4.324043,-41.019188,-78.27107,-128.95448,-114.768715,2
19.638475,147.58809,-94.61073,86.59292,-86.32968,46.851456,-92.36661,5.02304,2
-97.88012,-21.476837,148.71463,4.1130557,-4.756005,104.46472,91.21255,-157.4296,2
-18.449371,37.68595,-3.3798094,170.27672,105.506714,111.22606,10.172707,-114.89207,2
-111.497765,-40.977917,175.844,-55.346992,2.729407,28.498253,42.493683,-173.9139,2
-81.84272,144.57672,-19.196991,84.08743,26.97809,137.65517,24.07587,-98.16557,2
11.869118,199.40146,-55.237183,-5.707394,-106.14801,-35.28288,-47.99801,-58.579086,2
70.737946,60.318756,-0.6067594,193.51855,-50.612556,-14.411062,-53.85967,-101.91454,2
44.786526,-49.849297,111.58994,141.53848,-49.93126,144.16788,-11.212786,-36.19272,2
17.572742,81.15471,-39.936977,163.9073,-50.27658,-24.032,-97.950294,-146.85954,2
-107.0089,-0.20743904,145.981,14.469848,-7.663725,111.584854,100.414734,-149.09631,2
72.48652,36.294403,-14.544135,203.43425,-41.342873,-4.504742,-66.30246,-83.61312,2
-108.78975,56.15117,81.149956,-174.04703,26.267958,46.367596,-35.568462,-92.948975,2
-124.472244,80.4108,92.96563,-98.65429,69.87897,28.01794,-58.80064,-160.49939,2
19.629921,-28.424847,-18.722834,202.70496,24.830713,63.389973,-36.67025,6.8853393,2
36.09917,49.53294,-33.497,210.32841,5.9369407,-24.803871,-85.5361,-99.92432,2
-119.255974,23.792751,159.57677,-103.15889,-1.4392524,68.1581,2.9750426,-150.65077,2
97.061264,62.144817,83.07073,167.50813,-64.60802,40.33184,9.005384,-94.91922,2
22.664097,192.84659,-29.914705,-64.56938,-98.52709,-43.807392,2.6351345,-66.23924,2
21.448029,84.70648,-33.259598,163.29037,-50.994133,-30.451593,-97.21581,-145.84718,2
55.09339,209.697,29.067368,-28.301153,-106.54385,22.268896,-9.723078,-19.20672,2
54.0308,207.93027,12.710536,-26.117315,-114.33309,1.8637279,-17.53679,-20.586966,2
-41.087765,104.17212,-29.786707,119.309,34.143524,33.90287,-135.97855,-164.55516,2
39.51874,-147.96461,65.43544,121.77868,-2.602416,100.1969,-10.2617,-43.14339,2
74.452095,29.621222,105.66225,154.50172,-51.24393,96.64564,7.9246807,-62.36258,2
53.984512,77.1297,105.31441,91.02628,-83.13476,155.1962,-37.270817,19.653997,2
-67.80313,123.55562,-0.39240113,76.02107,29.31048,-30.418966,-139.9933,-161.43022,2
101.139534,38.937435,24.551247,187.6942,-56.48751,41.76461,1.8760785,-79.667564,2
-63.62505,119.38804,-23.350433,65.70129,35.789436,107.49841,-58.13431,-168.16928,2
-66.262955,115.3703,-17.106518,64.747185,39.014343,99.955536,-64.5935,-179.32628,2
100.93979,32.43981,40.78337,180.52359,-58.060726,57.01113,12.500288,-80.49649,2
-8.0150795,154.10353,0.003129147,69.98437,-44.41671,-76.1466,-102.275055,-123.63078,2
67.318565,26.258423,111.208115,148.85643,-51.329018,105.47439,7.793369,-58.274647,2
66.75156,74.719185,85.33187,106.69953,-107.688,111.51254,-44.151302,44.850666,2
-48.29271,105.30065,-24.578415,112.608154,34.84108,30.20298,-136.37811,-170.28105,2
54.717712,-51.29141,128.58638,169.24335,-33.950527,109.50564,-6.5463014,-38.63965,2
55.21086,208.07755,16.907415,-26.20008,-113.1567,6.7591352,-16.372133,-18.355597,2
55.886257,208.09084,31.116577,-25.63751,-106.71801,24.237658,-10.446002,-20.80243,2
29.254349,82.51914,-27.439163,166.02644,-56.305088,-31.788204,-84.54907,-145.45554,2
79.147514,34.833485,107.75909,160.77924,-65.676445,90.36434,10.385635,-67.1155,2
72.37021,-47.888714,103.60502,185.52913,-40.05413,88.40082,15.28853,-54.791706,2
15.158153,-1.3645217,-23.248957,206.43796,37.02393,70.99475,-18.672094,-9.958097,2
-114.86483,24.390005,148.21295,-126.51184,5.6001034,58.101627,-6.996687,-133.0213,2
61.03473,17.9621,-12.547238,215.24673,-26.12546,-7.5685835,-61.299362,-64.976326,2
-112.954796,72.13536,60.12368,-174.09647,23.479788,48.384583,-43.230816,-88.995255,2
-124.97669,88.51482,83.27406,-108.95865,67.323685,22.482336,-63.829,-148.29668,2
-19.987764,94.226746,-51.298683,139.92297,-17.621788,0.22792985,-128.1438,-150.31483,2
68.407875,42.684086,-18.500107,204.26099,-27.45057,-7.7058463,-75.069534,-79.53412,2
-106.63291,4.1022563,139.39113,26.2048,-2.1016612,116.78866,104.95131,-141.4483,2
57.44609,67.03048,-12.781419,191.0373,-36.57222,-26.961576,-78.39073,-107.82614,2
75.19147,12.853555,94.66843,166.71617,-63.780792,91.55899,20.057945,-72.201065,2
-84.32771,137.62523,-8.274042,72.749855,27.04985,143.37712,24.10376,-113.63021,2
-112.55898,-36.398357,174.04225,-62.53051,8.503531,24.40582,35.697063,-172.00694,2
-28.847025,40.023647,6.503509,156.74092,102.37846,114.06646,14.260387,-134.56471,2
22.072784,198.6134,-43.74875,-6.0921974,-108.71608,-23.571665,-40.03449,-59.761795,2
48.10899,198.43153,21.529568,13.959331,-94.28566,-13.075544,-16.587633,-66.569466,2
-101.25023,-26.595707,155.64966,-3.8941128,-8.262397,95.06857,85.22809,-160.15314,2
43.724533,88.543495,-103.06443,109.39161,-88.21619,63.01609,-84.111435,-6.243468,2
84.50487,49.359596,79.5529,179.1512,-24.817495,-60.825893,-9.437705,-118.69856,2
-118.87997,3.554588,134.68158,-1.160335,-9.653953,118.41454,64.781555,-188.08139,2
-127.714005,97.532005,85.136986,-70.468285,73.01252,13.43991,-76.890465,-173.12512,2
-117.15947,38.758636,71.58981,55.861492,-9.254194,163.12236,94.22241,-131.91367,2
-126.98516,99.51709,72.540924,-119.65472,51.37246,34.473408,-65.94241,-140.7844,2
-47.158432,154.6919,-21.160234,75.535706,31.059713,85.39466,-99.99577,-133.96825,2
-148.61536,42.599377,18.548079,-132.80118,28.028694,25.890017,-70.84063,-34.425495,2
60.49119,54.48771,81.27776,89.33758,-97.37483,147.9661,-35.56339,59.89357,2
-44.042423,17.11803,23.941576,125.597664,84.00147,148.11174,81.39593,-113.7189,2
61.998108,199.41617,40.230537,-2.5533872,-106.36848,36.355526,-12.22176,-27.17339,2
58.72218,106.11529,104.18272,75.590065,-89.20399,144.42987,-32.401943,4.900209,2
10.972865,169.5954,-6.7951226,58.00749,-67.20728,-55.088455,-82.42609,-105.46823,2
-104.66559,8.027331,130.92587,-146.93066,20.240221,24.348497,-11.156067,-108.254295,2
17.990517,191.5511,32.335876,7.3652215,-51.127808,-38.179684,14.2120495,-110.94837,2
-72.67869,52.1173,41.959988,114.06774,88.29745,117.03143,25.877438,-160.67822,2
-109.88226,-28.095104,177.04721,-64.46873,-9.354807,35.763695,42.25224,-162.9336,2
-116.58926,56.309746,93.84429,2.678281,78.91394,41.12428,-57.57102,-215.71893,2
-30.073727,165.01892,-7.365537,13.517277,-34.007084,-79.528206,-48.082485,-142.97874,2
-104.32721,37.162327,94.598175,-169.58989,28.226694,35.90327,-27.538713,-98.06579,2
-51.850574,111.02861,47.363842,107.2765,85.68255,-44.9408,-110.62007,-183.46483,2
-109.28118,-22.71666,170.87024,-86.418594,-4.050375,23.9207,28.272757,-148.37978,2
-43.008255,43.483845,7.923598,154.9218,98.58943,117.568596,25.830553,-131.41049,2
-86.6828,23.241543,3.709723,66.11928,58.255993,89.14762,-34.072796,-235.01207,2
43.473557,198.51865,13.646372,10.757851,-91.67502,-29.082994,-23.520912,-73.97378,2
-12.469163,160.96149,-9.178512,67.88665,-45.87313,-62.34409,-114.68647,-112.50256,2
-113.76169,23.175226,76.89075,98.63489,25.470541,131.86476,126.04028,-92.307785,2
-99.96317,-4.425435,138.06427,13.294997,-9.09518,111.56473,108.88648,-143.05228,2
-148.05971,59.915276,-30.505953,-106.834435,13.4325285,3.8975267,-76.23375,-15.360787,2
-36.953728,161.41045,-24.275682,84.83604,28.394587,84.866516,-101.813,-120.36814,2
-90.48988,12.63684,104.856705,56.903336,50.64708,132.59203,64.32213,-155.55643,2
48.757393,70.35984,95.0853,74.12607,-78.866646,172.04482,-42.459755,33.897198,2
-118.02037,14.673347,118.32537,16.817211,-12.81381,135.74254,81.23549,-173.75003,2
-122.21094,113.5254,74.586105,-112.05,50.26517,25.267548,-71.71699,-147.31934,2
69.194176,75.16143,66.26046,172.76509,-19.757376,-83.40172,-38.505116,-131.1406,2
-130.86758,115.8292,35.06296,-125.46652,37.685356,20.335495,-81.202805,-107.60498,2
-121.929115,85.782555,13.306198,87.19754,1.7623808,161.50772,87.85115,-76.51768,2
19.031513,197.64832,-41.495354,-8.543576,-107.666245,-24.929512,-38.565197,-67.88981,2
-6.097153,30.278078,-19.835487,183.33015,103.55871,104.089325,7.5213447,-99.35826,2
-108.9196,0.31360638,154.27818,-101.336464,50.2707,17.765682,-5.1011615,-152.21408,2
16.78384,152.07965,-91.307465,79.11326,-89.27105,41.194855,-90.55152,7.0859566,2
-106.744255,-41.652725,171.17816,-29.935408,-10.965713,59.340294,65.46859,-176.16122,2
-119.65304,54.897697,120.2397,-45.358498,74.79952,39.87491,-47.580273,-196.2626,2
57.986416,200.90623,26.964014,-27.867289,-117.893265,30.776035,-11.64885,-7.600004,2
-45.5554,159.93286,-20.14773,75.60893,31.552805,92.44716,-96.49587,-127.2644,2
56.02334,53.023308,-20.981052,205.83849,-9.88851,-13.903079,-81.033745,-81.01267,2
-25.22947,100.495895,-52.708576,131.3565,-5.341206,18.415777,-133.07582,-144.1001,2
78.961975,69.89122,17.32813,179.13687,-68.99276,2.5148268,-10.006362,-124.65198,2
58.88926,62.370914,-15.571926,194.64304,-32.746944,-23.953741,-83.31291,-103.734985,2
-125.97508,24.878792,159.7712,-74.698944,-2.5058842,81.786255,14.1362705,-168.85677,2
14.642133,35.378494,-28.298656,196.33476,76.62704,86.24813,4.204858,-48.684563,2
-129.77116,108.04633,32.65706,-131.33672,42.0079,15.269846,-77.795006,-100.334496,2
-107.10968,48.809765,89.8923,-173.29045,23.527273,47.925045,-31.357807,-95.99141,2
89.22873,74.962616,37.4214,175.4234,-68.216896,7.816716,-5.095348,-118.637375,2
-98.525154,57.891865,71.34634,72.13464,30.602993,158.8153,55.297806,-142.18193,2
68.31667,17.686977,115.46175,155.84348,-63.146187,109.3129,3.777612,-51.565636,2
53.77057,198.7449,16.547707,-26.822838,-122.34649,26.242283,-7.8660493,-17.306553,2
56.906414,203.28476,34.63175,-1.1887077,-98.99236,7.162599,-18.606728,-43.229923,2
55.08323,190.79633,32.715385,-25.784477,-118.15708,77.01439,-10.638822,6.030941,2
45.833675,210.22147,19.482447,-31.58479,-107.71771,8.57869,-8.807258,-34.316566,2
34.8752,-59.098194,112.08796,72.95034,-17.126839,157.10875,-64.28952,-16.464958,2
45.467922,1.5628387,103.42753,131.1715,-72.90313,162.52611,-19.226221,-21.478745,2
57.000523,-18.337677,129.67638,156.31676,-42.681023,124.29842,-11.38422,-29.359709,2
-31.220043,100.141685,-38.465973,129.47183,28.433395,35.358818,-134.4763,-156.68289,2
-55.369976,131.7076,-35.66116,71.42993,30.398796,120.00793,-50.857952,-146.18288,2
-79.37793,120.59051,0.50223464,66.56787,43.93407,4.4637623,-126.04928,-177.7057,2
51.71325,33.704407,119.56063,116.13814,-60.660282,158.124,-33.96691,-2.3720934,2
-79.94591,118.536064,2.2153716,64.42389,48.682713,19.31373,-117.109375,-186.008,2
52.78454,29.475294,120.24678,120.54852,-59.438786,155.87587,-33.488697,-6.192984,2
-48.73107,138.9942,-44.037777,75.64013,26.890984,122.1311,-46.40229,-133.46138,2
58.56148,-26.275415,132.90634,166.91873,-39.636345,112.9032,-9.700544,-32.29141,2
24.99855,97.58965,-74.07584,154.74997,-6.8471,58.00035,-112.33064,-60.706635,2
45.25779,211.03464,14.176428,-28.872866,-106.117134,-1.556318,-14.387414,-37.77651,2
45.544838,16.50943,85.19915,135.94174,-87.54023,152.49802,-1.4178754,-31.605606,2
50.459835,-3.9815464,117.78258,134.97739,-46.929947,136.96399,-6.020824,-37.360504,2
55.52734,188.50282,34.478897,-27.796406,-116.00279,89.72756,-13.706178,9.234986,2
