z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,label
0.024583742,0.2167132,-1.6783952,-1.2992243,0.5133322,0.5622124,0.08533457,1.3112574,2
-0.2556323,0.03499864,-0.61259097,-2.1775537,0.6168744,0.64612216,-0.11234669,0.5668305,2
0.14734459,1.0593419,-2.078524,-0.5871931,1.7588203,0.3938545,-0.1773788,0.79373753,2
1.2077808,0.85218906,-1.1694875,0.72190773,1.4628057,2.0507855,0.18622687,0.50279856,2
2.176182,-1.382132,0.61812204,0.3321596,0.41065788,0.96940213,-0.45770314,1.0786222,2
0.046076115,0.118280746,-1.6062468,-1.3870695,0.3871859,0.58146703,-0.01262866,1.4370062,2
2.0580544,-0.42521104,0.31495857,1.0616156,1.2068989,1.8923918,-0.6537306,0.9227292,2
0.5954608,-0.46400112,-0.5486158,0.863811,0.14652729,2.0022058,-0.72700864,1.5059223,2
2.8669038,-1.5520393,0.07129189,1.020496,-0.054768223,-0.7185375,0.49949372,-0.7425075,2
2.2800732,-0.07369524,-0.53205985,0.1334485,0.98549896,1.3595587,-0.013324428,0.3510813,2
1.5236065,-1.6883029,1.1305151,1.8684165,-2.0371325,0.2978319,-0.7481216,-0.657566,2
2.191257,-1.5056323,-0.5553468,0.2619538,-0.3631768,-1.5541296,-0.25256336,-0.7322762,2
2.531914,-0.5033013,-0.5051869,-0.46302962,0.9719641,0.06492862,0.15141624,-0.083736405,2
0.6669161,-0.5836164,-0.2841442,0.108804785,-0.65160066,1.6370374,-1.1234629,1.4414984,2
-0.012614764,0.49767712,-1.5670304,-1.5735962,0.8528677,0.4540892,-0.16149078,1.2044578,2
0.14334266,0.10261699,0.34749186,-1.202985,-1.9471952,1.5428611,-2.0871663,0.022234,2
-0.23420438,-1.3306825,-1.0535274,1.0051793,0.008023761,0.51715785,-0.6644183,2.2108412,2
1.5470771,-1.1550359,0.16864565,-0.110032074,-0.061647262,0.7610927,-0.9809355,1.0773323,2
0.030040551,-0.7191843,-1.6498177,-0.28836715,0.3614797,0.6281857,-0.22532478,2.1033585,2
1.4451842,0.064402185,-0.20992084,0.064347565,0.6307588,2.0823147,-0.87887615,0.949613,2
0.7602584,0.43581602,-0.7353631,0.22579515,-0.01143604,2.446073,-0.83461607,0.9339391,2
0.4073876,0.63000286,-1.9520571,-0.29105383,1.6919942,0.2661574,-0.19363627,0.9901349,2
-0.10392519,0.702308,-1.1992728,0.33860576,-0.055857927,2.3426313,-0.8743984,0.7768169,2
0.489305,0.51742375,-1.9044929,-0.0715453,1.7841555,0.53600585,-0.29012415,0.9348904,2
0.2717055,0.52698773,-1.853033,-1.2636206,0.8873015,0.6936183,0.28683686,0.9406674,2
1.434942,-0.0070376117,-0.19408552,0.009307369,0.47654542,2.123198,-0.78495204,1.0451901,2
1.3960142,-1.0851895,0.14994596,-0.19851792,-0.28972912,1.0050216,-0.92575717,1.1537558,2
0.75629175,-1.1195728,-0.6754357,1.8692613,0.609383,0.99299806,-0.5534778,1.6098553,2
-0.16594331,-0.019619,0.10685398,-1.0775903,-2.2343464,1.1882031,-2.13466,0.38316616,2
0.04950161,0.22340992,-1.7074497,-1.3740897,0.67873657,0.5226956,0.16232175,1.2039931,2
0.89161265,-0.8081677,-0.1527449,0.084742926,-0.5852768,1.4389988,-1.1148832,1.4480301,2
2.2231026,-1.4257257,-0.4592467,-0.062322535,-0.20268603,-1.3731829,-0.2827254,-0.5311563,2
2.2216704,-0.04443436,-0.9048684,-0.5397558,0.9782201,0.58072233,0.19351692,-0.08678265,2
2.813238,-1.497262,0.023474453,0.85932726,0.25031075,-0.6359733,0.38538995,-0.6422442,2
1.5005593,-1.5959345,0.8219624,1.6780924,-2.1475456,-0.014265195,-0.70362794,-0.99617136,2
2.2674365,-0.030125836,-0.5412062,0.12307461,0.9844419,1.4660597,-0.009183457,0.40302455,2
2.0813432,-0.64208096,0.5046291,0.9299665,1.0129225,1.8132637,-0.5714328,0.90047103,2
0.45371208,-0.23994036,-0.6506148,0.8307505,0.19216877,2.186148,-0.7277232,1.4554543,2
0.0040684827,0.77572423,-1.5624443,-1.6597102,1.0989959,0.3278085,0.07871131,0.82083416,2
1.2614309,0.73511726,-1.1413825,0.74365735,1.4346554,2.0119824,0.05389213,0.6158691,2
2.1167946,-0.8093566,0.49846172,0.6507804,0.85579085,1.6166887,-0.63937306,0.8423552,2
-0.008176368,0.17451343,-1.7595476,-1.3226635,0.41854694,0.5247308,0.122429326,1.3042098,2
0.027654286,1.2574128,-1.7848104,-1.2067394,1.6828016,0.4356895,-0.08272609,0.5375189,2
-0.17475547,0.15009204,-0.64487505,-2.2399046,0.6212203,0.6185827,-0.1243137,0.6087162,2
2.6825876,-0.5537951,-0.19644874,-0.11931314,1.1947799,-0.08679001,0.18653971,-0.31770864,2
2.3604953,-1.287356,-0.328948,0.6698956,0.09419191,-1.8559911,-0.17814188,-1.3833004,2
-0.6832381,-1.5363897,-0.4188164,1.9312999,-0.58683723,0.17446269,-1.8611153,1.7310623,2
1.826806,-1.8053734,0.8638157,1.8847455,-1.6588634,0.39385477,-0.44346,-0.5278238,2
1.2010143,-0.13756467,-1.3005695,-0.5519216,-1.1128014,0.58315456,-0.8774425,-0.27236447,2
-0.50493354,-1.1219786,-0.50920534,1.3675374,0.06459183,0.30509785,-1.6984932,1.9185574,2
0.3393771,0.9207022,-2.1894407,-0.4771641,1.560993,0.19098625,-0.08326532,1.1094586,2
2.2109828,-1.1455983,-0.5671732,1.152815,-1.1674222,-1.3383067,0.21351227,-1.9077673,2
2.3876114,-1.7577751,0.193519,1.0465457,-0.9632145,-0.76336324,0.10571288,-0.85595137,2
1.0453016,0.36199966,-0.39942396,0.95994145,1.7592368,2.160977,-0.896105,0.79530704,2
1.7964282,-0.5890124,-1.6735322,-0.43329743,-0.13609523,-1.1072117,-0.2869759,-0.7457543,2
2.4964972,-1.7060835,0.29249325,1.6798358,-0.8139825,-0.05411487,0.377378,-0.57695156,2
1.8417894,-0.90719205,-0.42020857,1.2169962,-1.7175832,-0.9346693,-0.31091076,-2.1137362,2
1.7044215,-0.1332612,0.11665852,1.0229409,1.403112,2.059859,-0.7237372,0.94830495,2
2.4330413,-1.1455628,-0.5947226,0.19248451,0.24699444,-1.6309584,-0.037240364,-1.1527299,2
-0.39473495,-0.069772616,-1.3403747,-1.3549843,0.055951763,0.64522386,-0.3835273,1.9224124,2
2.562035,-1.3708616,-0.012841344,1.2505863,-0.3049359,0.24821079,0.35213313,-0.414665,2
1.5145605,-1.2029204,0.15402283,1.2753301,-2.0602658,-0.9393047,-0.54633874,-1.7061074,2
1.828357,-0.9794534,-1.1092201,0.12085907,0.10916735,-2.0982318,-0.40577832,-1.1884457,2
2.5838575,-1.0174361,-0.5473874,0.17754233,0.5387164,-0.55216897,0.15673734,-0.29459468,2
0.93388975,0.5692653,-1.474192,1.1236864,2.4154208,1.5741317,0.3329834,0.7393827,2
0.6064191,-0.7356612,0.23341747,1.0472746,-0.24866155,1.9257703,-1.3504518,1.5950285,2
1.7805121,-0.775198,-0.18949538,1.5029703,0.75912,1.7325943,0.023461813,1.2094134,2
-0.2544321,-1.7655232,0.9647775,-1.6682696,0.38262597,0.21115609,0.1222153,-1.1390893,2
-0.72819704,-1.2080736,-0.16207099,-1.104614,-0.04352097,-0.70123225,-0.8334226,1.8387616,2
2.1390533,-1.6202452,0.7735649,1.9348674,-1.0597222,0.92586035,-0.08378245,-0.08565214,2
1.507432,-1.137801,-0.23812634,-0.37373284,-0.6031498,0.22183575,-1.1730052,0.5083653,2
-0.2999673,-0.20362031,-0.623894,-1.5373698,-1.672445,0.57614714,-1.6134669,1.1788926,2
1.020823,0.12083015,-1.5507382,1.3043472,2.2612398,1.347763,0.43839106,1.0282642,2
1.9825101,-0.28366295,-0.961316,2.099038,0.99164456,1.4608856,0.36273783,0.5153229,2
1.1705341,-0.13055813,-0.9624369,1.5442338,2.0149605,1.5866127,0.0074662752,1.1395619,2
1.4458903,-1.6100655,0.9423128,1.8033586,-2.124567,0.1722692,-0.87543386,-0.8133752,2
-0.039387345,1.2761587,-1.9052361,1.0757891,2.411155,1.6423595,0.636496,0.23730627,2
1.4740769,-0.24791874,-1.8781749,-0.31338596,-0.086736955,-0.7688519,-0.41583198,-0.8223443,2
1.9029566,-0.8572584,-0.978438,1.0349568,-0.60266876,-2.0740893,-0.13492553,-1.8985819,2
2.3074133,-1.2467351,-0.55651724,0.75563204,-0.3228035,-1.761354,0.03702627,-1.5282183,2
0.27406043,0.95844185,-2.155147,-0.9131055,1.295656,0.53702617,0.28291526,0.93457866,2
-0.023916533,0.33086166,-1.5035471,-1.5240794,0.63595176,0.6428301,0.054543547,1.1511495,2
0.14627491,-1.0073332,-1.0133125,1.9490424,-0.7455042,0.42025253,-1.3835559,1.2857519,2
1.3232306,0.78035086,-1.2199808,-0.29487553,0.44982344,1.7971123,-0.34469038,0.09768917,2
2.203912,-1.6507009,0.63693285,2.0215247,-0.94408286,0.5815444,0.019404728,-0.29099053,2
0.3799853,0.7434892,-2.2569437,0.036181804,1.6856074,0.6173266,0.0042755213,1.1011041,2
2.438262,-1.8182676,0.07934121,0.61996514,-0.1914956,-0.99950707,-0.17139734,-0.456203,2
2.837122,-0.786714,-0.124314785,0.20747468,1.1479409,-0.11146693,0.45360005,-0.3307205,2
-0.14234659,0.9315022,-0.67344105,-1.8468535,1.4792404,0.7109331,0.23501708,-0.4633639,2
2.773235,-1.3583359,-0.19317861,1.1463177,0.2872852,-0.26333636,0.6718691,-0.5134064,2
1.0356649,1.4093208,-1.6117821,-0.03615606,0.49470606,1.0620373,-0.45527634,-1.1078963,2
-0.24336213,-1.4908406,-0.016278148,2.6277394,-0.5505822,0.5874882,-1.9074347,1.0475167,2
2.8487203,-1.1254088,-0.18366995,0.28944477,0.8654295,-0.61336833,0.28672582,-0.45648158,2
1.3090539,0.43662298,-2.0143495,-0.1368911,0.18678118,-0.31548893,-0.48687792,-1.0183384,2
-0.63124037,-0.28643504,-0.56141716,-1.5469195,-0.81509185,0.11979714,-1.3557516,1.773557,2
-0.32412234,-0.11477518,-1.2592536,-1.5741838,0.008205578,0.52156025,-0.35613236,1.5614588,2
-0.07471248,-0.15472138,-1.1599126,-0.65691346,-2.2356734,0.649953,-1.5074956,0.7969884,2
-0.26133102,0.49877596,-1.4499422,-0.87148786,0.9004686,0.26389438,-1.3322287,1.6675546,2
0.29436812,0.7716852,-2.0652547,-1.1043085,1.0758071,0.44624025,0.33200815,0.9141078,2
1.1630813,-1.4048656,1.2845986,2.4184332,-1.8381704,1.3110322,-1.0975821,-0.40855643,2
-0.8929561,-1.4533219,-0.030001018,-0.9300167,-0.7848601,-0.7115229,-1.374119,1.7558026,2
-0.29615733,-0.70354205,-0.4765123,1.1515064,0.29253486,1.3747216,-1.493507,1.878664,2
2.3077054,0.008196744,-0.37119532,0.40817142,1.2833667,1.340117,-0.08298871,0.2266683,2
2.7549994,-1.2196462,-0.04951756,0.20057605,0.78390276,-0.57855123,0.1517942,-0.33118355,2
2.1112611,0.28539136,-0.8761456,0.0044904016,0.7505435,1.6703349,0.23141284,0.29188597,2
0.7648219,-0.9660928,-0.7715853,1.7678192,0.94405776,1.2514105,-0.3539259,1.612704,2
1.3088547,-0.9706128,0.2063401,-0.12607719,-0.04826552,0.9814117,-1.1896714,1.2257187,2
1.564418,-1.3428147,0.9416814,0.77289724,0.16255993,1.211767,-0.9581036,1.2507718,2
0.67011887,0.9417456,-1.5369843,0.81633776,2.3847523,1.774393,0.11093232,0.4971577,2
0.85028523,0.5243879,-0.83125955,0.54739493,1.1058966,2.24613,-0.5352774,0.7773534,2
1.0171136,-1.103349,1.1583389,2.2453737,-1.994158,1.4344234,-1.4481723,-0.4003657,2
0.7224691,-0.04973078,-1.4244791,1.1104627,2.0202687,1.2968144,0.024080422,1.2993728,2
0.16162783,-0.40025374,-0.44813436,1.0469769,1.2037892,1.5430162,-1.3237048,1.7063825,2
-0.77617526,-1.129425,-0.85081714,0.4116866,-0.36301598,0.109950185,-1.2499353,2.5717463,2
0.69469607,-0.8436387,0.5340845,1.1939644,-0.13270032,1.8278826,-1.289539,1.6527737,2
0.65332353,-0.90350986,0.5569744,1.3049034,-0.2751332,1.9040768,-1.2382634,1.6434034,2
-0.69713855,-1.4886374,-0.8228665,0.79231834,-0.41655272,0.38501537,-0.9282765,2.362148,2
0.28102052,-0.45203373,-0.3164462,1.1195228,1.0299871,1.7588603,-1.3196963,1.6754395,2
1.1096704,-1.3967329,1.0015323,1.8848289,-2.2834337,0.61900777,-1.1948649,-0.68071514,2
1.5913731,-0.22029874,-0.38624066,1.5285584,1.7585548,1.8674508,-0.18951759,0.9444545,2
-0.99959207,-0.6566963,-0.4462184,-1.1588863,-0.7626986,0.026408125,-1.3973219,2.0359561,2
0.17370777,0.10594776,0.29868865,-1.2260488,-1.8662186,1.5703425,-2.0935972,-0.07762635,2
1.6687046,-1.3492626,0.9480637,0.8140801,0.19750042,1.211855,-0.9381527,1.1740559,2
1.6396499,-1.0013127,0.38184044,-0.07993071,0.42532545,0.89285547,-1.1313782,0.98361367,2
0.7055887,-0.96453726,-0.7838578,1.7643434,0.9352018,1.158489,-0.32267916,1.619342,2
1.9753009,0.48337424,-0.94491506,0.10905906,0.9094693,1.8248369,0.108501956,0.24660079,2
2.2147012,0.058709193,-0.43372688,0.3354844,1.242513,1.4679916,-0.15480167,0.26341292,2
2.7007065,-1.1510245,-0.19281512,-0.015481437,0.7771183,-0.455031,0.14797622,-0.17680317,2
1.3507663,-1.5182352,1.2619205,2.1762707,-1.9407957,1.0457693,-0.97825867,-0.48632607,2
-0.3729044,-0.76866484,-0.45491755,1.2069576,0.1748418,1.5794877,-1.4642926,1.9170249,2
-0.8460246,-1.3147951,-0.8588401,0.21901068,-0.48654687,-0.17106397,-1.3493218,2.3137057,2
-0.10717347,0.26082292,-1.4590629,-0.3597595,0.7653213,0.49119017,-1.3066821,1.8712698,2
0.45790106,0.65682113,-2.1650093,-0.8102268,1.2870077,0.5499649,0.44043988,0.9665802,2
0.27805132,0.567069,-0.27926326,-1.0927477,-1.9528025,1.3018628,-1.9132369,-0.24462824,2
-0.697411,0.4874428,-1.699873,-0.34326655,-0.22723722,1.5704005,-0.6191138,0.87605333,2
-0.61822927,-0.34636003,-0.40616444,-1.8330282,-0.57197386,0.19879183,-1.1292553,1.4940957,2
1.4836233,0.20625609,-1.909945,-0.19679315,0.08240622,-0.38539532,-0.32966208,-0.8873809,2
0.3960252,-1.2648108,0.70006627,2.9110944,-0.7338351,1.307926,-1.6880298,0.41081133,2
-0.5882183,-0.8719048,-1.1123484,0.25198635,0.11201936,0.22948253,-1.5359468,2.3323326,2
2.8209603,-0.9854221,-0.15718283,0.16920403,1.0473408,-0.5069015,0.31677234,-0.43422845,2
-0.25828207,0.992863,-0.4883976,-1.738547,1.774063,0.54440063,0.444865,-0.8389582,2
2.6880414,-0.8283075,-0.40540835,0.45239386,1.0919005,-0.38596782,0.16290812,-0.44256246,2
2.3856597,-1.677303,0.06508694,0.49899736,-0.04837998,-1.0374235,-0.21289445,-0.4005322,2
2.6589355,-0.48453167,-0.18199459,0.0012085238,1.397496,0.10429111,0.35894287,-0.26791924,2
0.006179329,1.0241705,-0.99578875,-1.7693017,1.5948578,0.66241986,0.58169544,-0.44298735,2
0.2624272,-0.92460614,-1.0086472,2.1969545,-0.61266345,0.5797552,-1.3162814,1.1067237,2
0.46303406,0.48445457,-2.1615367,0.43296093,1.8506376,1.0504231,0.20008177,1.161706,2
2.2877254,-1.6408998,-0.013813769,1.4475224,-1.3600231,-0.6998915,0.19369185,-1.3095764,2
-0.14665344,0.08472157,-1.4029477,-1.6150178,0.3785703,0.59424764,-0.03413535,1.3132662,2
-0.06484054,0.8117033,-1.3507562,-1.7307241,1.1424881,0.5580616,0.3287693,0.30661726,2
2.0782585,-1.0836028,-0.6501387,0.9673268,-1.0733272,-1.5200657,0.070562884,-1.7659894,2
1.9461436,-0.8231742,-0.7781554,1.065465,-0.86837125,-2.005735,-0.07540293,-1.9550769,2
1.6349586,-0.33150244,-1.771889,-0.3218742,-0.08521718,-0.97990376,-0.39840746,-0.8170074,2
0.52404433,-2.1913524,0.6800627,-0.6511867,-0.37837157,-2.186415,-1.350917,-0.399794,2
1.4137843,-1.5598673,0.68216264,1.6409429,-2.2125762,-0.12941863,-0.83942705,-1.0858761,2
2.0667021,-0.117499605,-0.03499798,1.497017,1.7431959,1.7138485,-0.3317334,0.7788762,2
1.0279515,0.32162377,-1.4603994,1.2522377,2.301422,1.4339457,0.3790745,0.8994769,2
2.743825,-0.76627934,0.16095558,1.9580295,1.0662191,1.0543816,0.631872,0.13410355,2
1.4280484,-1.1811694,-0.26210415,-0.19171025,-0.867007,0.43400186,-1.1204592,0.57619077,2
-0.48830605,-0.18843397,-1.0701797,-1.0367264,-1.7988702,0.2237017,-1.7744149,1.4884183,2
1.7934715,-1.3881999,1.0001711,2.183246,-1.020682,1.4425168,-0.47070336,0.032823842,2
-0.63404983,-0.296774,1.3604708,-1.9941862,0.964463,0.62491596,-0.5566845,-0.95538026,2
0.032119986,-1.4441054,-0.3518072,2.2548356,-0.26594266,0.5736945,-1.3488139,1.4459909,2
2.657615,-0.5679627,-0.18478341,0.00901911,1.384342,0.09520448,0.40919036,-0.27268112,2
2.7693915,-1.0857016,0.28443807,1.6340481,1.1570754,0.26068333,0.45400408,-0.28948322,2
0.80174446,-0.041645944,-1.8369893,1.0788218,2.013048,1.2139364,0.4766419,1.1457169,2
0.7793141,-0.5576842,0.2760909,1.0093387,0.34306327,1.9338357,-1.3642071,1.4191513,2
-0.10093985,-0.035467125,-0.29802537,-1.9017044,-1.3198115,0.586482,-1.5266225,0.8432563,2
1.3063531,-1.0569297,-0.39876464,-0.087660156,-1.1186107,0.6344556,-1.1099159,0.6552395,2
2.6210868,-1.2612134,-0.29008242,0.7163556,0.32848698,-0.5643655,0.3739297,-0.4010165,2
-0.13439241,-1.3955745,-0.9085317,1.3605525,0.03418985,0.5222647,-0.7310261,2.0910466,2
2.2378569,-0.5221656,0.49922982,0.96767133,1.4457833,1.3562979,-0.49530995,0.623657,2
1.8582563,-0.8892005,-0.857328,1.0042623,-0.46217903,-2.1995077,-0.18823777,-1.8792707,2
0.84734666,1.5252525,-0.96243817,0.31374308,0.22405817,-0.035571214,-1.4641646,-2.6516604,2
1.5579927,-0.059029102,-0.2539775,1.1969732,1.718653,1.9767246,-0.6663101,1.011028,2
0.08414236,0.23171228,-1.5736631,-1.5285372,0.6807947,0.55088955,0.21259616,1.1663073,2
0.43219244,0.91971236,-2.131799,-0.7540264,1.4789782,0.23924458,0.1651235,0.8928838,2
0.2811881,0.26832476,-0.43837926,-2.2470396,-0.49461678,0.85175914,-0.88760746,0.24183175,2
1.0899202,0.23797016,-0.6025923,1.1705444,2.0068433,1.9356397,-0.6798423,0.9061937,2
2.483236,-1.7445728,0.15886056,0.82975435,-0.43677425,-0.94607216,0.018216731,-0.68083924,2
0.268165,0.94389075,-2.0683103,-1.0215353,1.1665108,0.47961777,0.023831725,0.8300339,2
2.1272593,-1.641005,0.7531876,1.9579959,-1.3641367,0.7650462,-0.17450723,-0.34317204,2
2.8571157,-1.2143615,-0.13518119,0.49257663,0.82234675,-0.7137716,0.36017334,-0.58583313,2
0.90669674,-1.0425727,0.6447128,2.4138093,-0.4356957,1.5007972,-1.2076372,0.923897,2
2.5585392,-0.5990039,-0.5693118,-0.019901548,0.92872316,-0.067045435,0.1223001,-0.3245692,2
2.4322865,-1.4049604,-0.19157916,1.0162562,-0.614455,-1.4893322,0.17712162,-1.5725018,2
0.6039547,1.8825712,-1.48939,0.15217201,0.83354235,1.4831929,-0.7410675,-1.0191224,2
-0.4699125,-0.0568872,-0.8239565,-2.0337791,0.041155633,0.4137334,-0.44161028,1.2282072,2
0.12701333,0.94847655,-1.6491548,-1.4599656,1.3847927,0.12788992,0.15382671,0.37379897,2
-0.1193382,0.11593734,-1.3702997,-1.483076,0.24169108,0.6280464,-0.17412405,1.4661376,2
1.7006298,-0.18573187,-1.8341962,-0.36775032,-0.024542602,-0.59652734,-0.18139528,-0.71814203,2
-0.12271999,-0.352567,-1.405906,-0.37590703,-2.1835647,0.24170032,-1.3340919,0.8253326,2
-0.36316314,-0.05174682,-1.3285509,-1.468763,0.13649806,0.57390547,-0.2960972,1.6900508,2
-0.52828914,-0.7675457,-0.539325,1.2004855,-0.015083905,1.3878535,-1.5201651,1.9029717,2
0.90709466,-1.3153738,1.4149697,2.4325173,-1.5917742,1.4630648,-1.3691465,-0.29244947,2
0.24848783,0.56405663,-1.7796627,-1.4369156,0.9088309,0.62346935,0.299938,0.856544,2
-0.22746,-0.17842853,-1.2103277,0.2678789,0.8757373,0.67644215,-1.6681876,2.0417492,2
2.2797797,0.19220556,-0.7829787,0.06242216,0.82373554,1.6855121,0.15258764,0.3232454,2
1.5165865,-1.5022924,1.1742058,1.9588424,-1.8818426,0.70092434,-0.8789875,-0.4250696,2
2.2911403,0.19524737,-0.4921352,0.64576375,1.4370627,1.4952103,-0.10236879,0.2532653,2
1.5097185,-1.2899872,0.8590914,0.596723,-0.0019192547,1.2124397,-1.0367754,1.3766481,2
0.81904465,-0.8533584,-0.79209965,1.565229,1.2372768,1.3055009,-0.38449466,1.647633,2
2.371894,-0.6733574,0.3742764,1.2034742,1.1479423,1.6449994,-0.15498519,0.7047543,2
0.33580402,-0.6252963,0.3053381,2.7948306,-1.2017331,1.4624608,-1.9522394,0.27287126,2
-0.2757551,-1.4838285,-1.024737,1.1020341,0.048347212,0.47623396,-0.64527917,2.1886544,2
1.1751933,0.36363563,-0.7791262,0.6115569,1.0114738,2.1840093,-0.44336632,0.7692434,2
-1.1095259,-0.90101326,-0.7520409,-0.2883595,-0.80831194,0.11641899,-1.4011697,2.397195,2
0.61984247,-0.9405996,0.4593623,1.2807527,-0.34099892,1.8515263,-1.1866604,1.7292928,2
0.60875946,-0.66624016,0.18872933,1.2391968,0.4513886,1.9176054,-1.3985924,1.5720823,2
0.90799,0.29887506,-0.6373035,0.12597007,-0.045432832,2.2951267,-0.8524527,1.0042729,2
0.17861211,-0.51304275,-0.41383865,1.0769398,0.97390944,1.8964441,-1.3294573,1.5890996,2
0.99961734,0.1670945,-0.593913,0.11971947,0.014902728,2.2925594,-0.9459121,1.0018151,2
0.58068705,-0.84875506,0.46328598,1.2819138,-0.26734042,1.850809,-1.2304246,1.5831625,2
1.404671,0.23511441,-0.8089138,0.6917014,1.0953112,2.111732,-0.37798908,0.81358576,2
-1.1613479,-1.0193464,-0.5748378,-0.30362636,-0.7395038,0.05358147,-1.4753973,2.4012895,2
1.8887376,-0.32075524,-0.1677195,1.4895332,1.6209577,1.8753473,-0.14941132,0.84486514,2
-0.48826241,-1.4384078,-0.9256179,0.5801314,-0.46115407,0.24043801,-0.8540115,2.1697984,2
-0.03902674,-0.8896486,-0.6367812,2.4485536,-0.94466686,0.6756379,-2.0269058,0.72964853,2
1.5947468,-0.79527885,0.28863558,1.5628839,0.82884,1.6796893,-0.85636574,0.9726924,2
1.2740086,-1.2282418,0.8112822,0.57482564,-0.09186305,1.3376667,-1.0419649,1.4642584,2
2.2726207,0.20402688,-0.5111036,0.72491115,1.4318839,1.5027052,0.099470496,0.26561946,2
0.61766195,-1.1230264,0.52665186,2.7052355,-0.5659111,1.5200955,-1.4899026,0.6592584,2
2.2688026,-0.021365155,-0.7276185,0.050322685,0.87819564,1.4467624,0.1279308,0.3494786,2
0.04682287,0.17682394,-1.761178,-1.3095908,0.53532356,0.5979672,0.22110689,1.3116909,2
-0.21783966,0.22473699,-1.4435147,-0.28675345,0.8975673,0.61207485,-1.4867908,1.9176713,2
-0.3397465,-0.71307623,-0.5779343,1.0749989,0.067561805,1.4342381,-1.5378095,1.9695911,2
0.5889952,-1.235443,1.3561089,2.809402,-1.4272783,1.5511862,-1.4691226,-0.1884164,2
-0.29790345,0.06243054,-1.4322939,-1.4372095,0.071113914,0.5211252,-0.2967519,1.7783318,2
1.8821597,-1.4632149,0.6122828,2.0171356,-1.3476757,1.1411911,-0.47554868,-0.1430422,2
1.6052667,-0.01487539,-1.8814616,-0.31059876,0.033334404,-0.4676419,-0.32030463,-0.82304686,2
0.05240992,1.0919667,-1.6675555,-1.2975366,1.5274938,0.2982553,-0.0015089698,0.41226652,2
-0.47663364,-0.18583237,-0.5213321,-2.0366867,-0.12169655,0.34509233,-0.6792977,1.2545481,2
0.06543036,0.21327457,-1.7293947,-1.3320706,0.5383579,0.49759766,0.066698104,1.4145682,2
2.5539613,-0.72471595,-0.4882597,0.06329843,0.9555456,-0.25881162,0.13544422,-0.36368838,2
1.0326961,1.5415821,-1.3132541,-0.06817555,1.0505013,1.2215848,-0.60568655,-0.8284209,2
2.4300566,-1.3783933,-0.33372203,1.21855,-0.88147646,-1.2111067,0.43947753,-1.6574965,2
2.8161638,-1.2869313,-0.11069137,0.61517286,0.7341183,-0.79993117,0.42804396,-0.6314925,2
0.36391005,-1.0428041,-0.1053809,2.2346592,-0.10931197,1.0057789,-1.4300056,1.2952499,2
0.25191832,0.7667188,-1.8330318,-1.3525649,1.1116916,0.52760017,0.18863136,0.6724782,2
1.533327,-0.9361897,0.42343324,2.3428311,-1.0047848,1.7222874,-0.7273525,0.09870857,2
-0.05974949,0.66796637,-1.0834342,-1.882896,1.0190836,0.66251254,0.4599293,0.068239585,2
2.4671266,-1.7384039,0.25881743,0.9191735,-0.5754085,-0.83741766,0.052915126,-0.7497489,2
1.0492395,0.18693615,-0.71487546,1.2066196,1.9883475,1.9122554,-0.50186765,0.95496476,2
0.3559224,0.8194295,-2.2069893,-0.47890466,1.6286258,0.3341006,0.18072823,1.1245362,2
0.06469559,0.521901,-1.4268072,-1.6803025,0.7014294,0.67246544,0.29294932,0.8926955,2
1.680849,-0.12450265,-0.029677894,1.1464925,1.5404491,2.035369,-0.6586118,0.9708911,2
0.20126651,0.36083305,-2.0314617,-1.0107973,0.697626,0.29150194,0.21915975,1.2192421,2
1.8693765,-0.9023851,-0.7951105,0.9411778,-0.32005465,-2.3148534,-0.20782064,-1.8392376,2
2.1939049,-0.23186988,0.20645872,1.3269987,1.6176082,1.6628458,-0.36900514,0.6717168,2
2.6696794,-1.2360133,-0.23217638,0.78016454,0.2515746,-0.5611118,0.40364608,-0.4406818,2
-0.27482277,-1.4936091,-0.9110913,1.1914245,-0.017492061,0.36219525,-0.7958226,2.0759215,2
0.792182,0.7474914,-1.5697773,0.96915466,2.5692825,1.5009038,0.2673272,0.64643925,2
0.7456211,-0.5157382,0.106530376,1.1313454,0.7638207,1.9492042,-1.2500749,1.4634433,2
1.4269712,-1.1312801,-0.28289908,-0.14567411,-1.0283685,0.5509875,-1.0871089,0.61242354,2
2.856931,-0.9071246,0.17458062,1.7736104,1.0199332,0.7455117,0.70065933,-0.048644193,2
0.5393911,0.0915906,-2.2028313,0.33448967,1.5009992,0.8084123,0.31902227,1.4354599,2
2.673731,-0.28099573,-0.27289695,-0.079577394,1.4253454,0.32839322,0.35764837,-0.22389098,2
1.6001543,-1.2437354,1.0414468,2.2941604,-0.85924727,1.5122193,-0.74975944,0.1790665,2
2.6328378,-1.6151971,0.15649156,1.6740557,-0.6686561,0.011077691,0.44210395,-0.66252935,2
2.784754,-1.1607875,-0.0040870495,0.49226052,0.96602696,-0.2961154,0.44215629,-0.33636153,2
1.4465206,0.6287952,-1.0958968,1.2997181,1.9430617,2.0211322,0.7067168,0.5597763,2
-0.76107395,-1.1935153,-0.26402614,-0.8729037,-0.071683586,-0.7409674,-0.90177506,1.830515,2
1.966746,-0.9419597,0.49571463,0.08986406,0.7733817,0.8960765,-0.9327954,0.7667133,2
